"","Gene","Species"
"15257","derCor","87110at32523"
"15258","derMaw","87110at32523"
"15259","emySub","87110at32523"
"15260","mesTub","87110at32523"
"15261","pelCas","87110at32523"
"15262","pelSin","87110at32523"
"15263","plaMeg","87110at32523"
"15264","podExp","87110at32523"
"15265","carIns","87199at32523"
"15266","cheAbi","87199at32523"
"15267","cheSer","87199at32523"
"15268","chrPic","87199at32523"
"15269","cuoAmb","87199at32523"
"15270","cuoMcc","87199at32523"
"15271","derCor","87199at32523"
"15272","gopAga","87199at32523"
"15273","malTer","87199at32523"
"15274","mesTub","87199at32523"
"15275","pelCas","87199at32523"
"15276","plaMeg","87199at32523"
"15277","podExp","87199at32523"
"15278","carIns","87409at32523"
"15279","cheMyd","87409at32523"
"15280","chrPic","87409at32523"
"15281","cuoAmb","87409at32523"
"15282","derMaw","87409at32523"
"15283","emySub","87409at32523"
"15284","gopAga","87409at32523"
"15285","malTer","87409at32523"
"15286","mesTub","87409at32523"
"15287","pelSin","87409at32523"
"15288","derCor","87557at32523"
"15289","emySub","87557at32523"
"15290","malTer","87557at32523"
"15291","mesTub","87557at32523"
"15292","cheAbi","87594at32523"
"15293","cheMyd","87594at32523"
"15294","chrPic","87594at32523"
"15295","derCor","87594at32523"
"15296","gopAga","87594at32523"
"15297","malTer","87594at32523"
"15298","plaMeg","87594at32523"
"15299","terMex","87594at32523"
"15300","carIns","87612at32523"
"15301","cheAbi","87612at32523"
"15302","cheMyd","87612at32523"
"15303","cheSer","87612at32523"
"15304","chrPic","87612at32523"
"15305","cuoAmb","87612at32523"
"15306","derCor","87612at32523"
"15307","derMaw","87612at32523"
"15308","emySub","87612at32523"
"15309","gopAga","87612at32523"
"15310","malTer","87612at32523"
"15311","pelCas","87612at32523"
"15312","pelSin","87612at32523"
"15313","podExp","87612at32523"
"15314","terMex","87612at32523"
"15315","carIns","87735at32523"
"15316","cheAbi","87735at32523"
"15317","cheMyd","87735at32523"
"15318","cheSer","87735at32523"
"15319","chrPic","87735at32523"
"15320","cuoAmb","87735at32523"
"15321","cuoMcc","87735at32523"
"15322","derCor","87735at32523"
"15323","derMaw","87735at32523"
"15324","malTer","87735at32523"
"15325","pelSin","87735at32523"
"15326","plaMeg","87735at32523"
"15327","terMex","87735at32523"
"15328","carIns","87897at32523"
"15329","cheAbi","87897at32523"
"15330","cheSer","87897at32523"
"15331","cuoAmb","87897at32523"
"15332","cuoMcc","87897at32523"
"15333","derMaw","87897at32523"
"15334","emySub","87897at32523"
"15335","gopAga","87897at32523"
"15336","malTer","87897at32523"
"15337","mesTub","87897at32523"
"15338","pelCas","87897at32523"
"15339","pelSin","87897at32523"
"15340","podExp","87897at32523"
"15341","carIns","88032at32523"
"15342","cheSer","88032at32523"
"15343","chrPic","88032at32523"
"15344","derMaw","88032at32523"
"15345","emySub","88032at32523"
"15346","gopAga","88032at32523"
"15347","mesTub","88032at32523"
"15348","pelCas","88032at32523"
"15349","podExp","88032at32523"
"15350","carIns","88380at32523"
"15351","cheAbi","88380at32523"
"15352","cheMyd","88380at32523"
"15353","cuoMcc","88380at32523"
"15354","gopAga","88380at32523"
"15355","pelSin","88380at32523"
"15356","carIns","88505at32523"
"15357","cheMyd","88505at32523"
"15358","cuoAmb","88505at32523"
"15359","cuoMcc","88505at32523"
"15360","derCor","88505at32523"
"15361","derMaw","88505at32523"
"15362","gopAga","88505at32523"
"15363","malTer","88505at32523"
"15364","pelSin","88505at32523"
"15365","plaMeg","88505at32523"
"15366","podExp","88505at32523"
"15367","cheAbi","88527at32523"
"15368","cuoAmb","88527at32523"
"15369","cuoMcc","88527at32523"
"15370","derMaw","88527at32523"
"15371","emySub","88527at32523"
"15372","gopAga","88527at32523"
"15373","malTer","88527at32523"
"15374","mesTub","88527at32523"
"15375","pelCas","88527at32523"
"15376","plaMeg","88527at32523"
"15377","podExp","88527at32523"
"15378","terMex","88527at32523"
"15379","carIns","88530at32523"
"15380","cheAbi","88530at32523"
"15381","cheMyd","88530at32523"
"15382","cheSer","88530at32523"
"15383","cuoAmb","88530at32523"
"15384","cuoMcc","88530at32523"
"15385","derCor","88530at32523"
"15386","derMaw","88530at32523"
"15387","emySub","88530at32523"
"15388","gopAga","88530at32523"
"15389","malTer","88530at32523"
"15390","mesTub","88530at32523"
"15391","pelCas","88530at32523"
"15392","pelSin","88530at32523"
"15393","plaMeg","88530at32523"
"15394","podExp","88530at32523"
"15395","terMex","88530at32523"
"15396","carIns","88654at32523"
"15397","cheAbi","88654at32523"
"15398","cheMyd","88654at32523"
"15399","cheSer","88654at32523"
"15400","cuoAmb","88654at32523"
"15401","cuoMcc","88654at32523"
"15402","derMaw","88654at32523"
"15403","emySub","88654at32523"
"15404","gopAga","88654at32523"
"15405","plaMeg","88654at32523"
"15406","cheAbi","88689at32523"
"15407","cheMyd","88689at32523"
"15408","cheSer","88689at32523"
"15409","chrPic","88689at32523"
"15410","cuoAmb","88689at32523"
"15411","cuoMcc","88689at32523"
"15412","derCor","88689at32523"
"15413","emySub","88689at32523"
"15414","malTer","88689at32523"
"15415","pelSin","88689at32523"
"15416","terMex","88689at32523"
"15417","cheSer","88759at32523"
"15418","chrPic","88759at32523"
"15419","cuoAmb","88759at32523"
"15420","cuoMcc","88759at32523"
"15421","derCor","88759at32523"
"15422","derMaw","88759at32523"
"15423","malTer","88759at32523"
"15424","pelSin","88759at32523"
"15425","cheAbi","88940at32523"
"15426","cheMyd","88940at32523"
"15427","cheSer","88940at32523"
"15428","chrPic","88940at32523"
"15429","cuoAmb","88940at32523"
"15430","cuoMcc","88940at32523"
"15431","derCor","88940at32523"
"15432","derMaw","88940at32523"
"15433","gopAga","88940at32523"
"15434","malTer","88940at32523"
"15435","plaMeg","88940at32523"
"15436","terMex","88940at32523"
"15437","carIns","89146at32523"
"15438","emySub","89146at32523"
"15439","gopAga","89146at32523"
"15440","mesTub","89146at32523"
"15441","pelCas","89146at32523"
"15442","carIns","89208at32523"
"15443","cheAbi","89208at32523"
"15444","cheSer","89208at32523"
"15445","chrPic","89208at32523"
"15446","derCor","89208at32523"
"15447","derMaw","89208at32523"
"15448","emySub","89208at32523"
"15449","gopAga","89208at32523"
"15450","malTer","89208at32523"
"15451","chrPic","89533at32523"
"15452","cuoAmb","89533at32523"
"15453","cuoMcc","89533at32523"
"15454","gopAga","89533at32523"
"15455","plaMeg","89533at32523"
"15456","terMex","89533at32523"
"15457","carIns","89875at32523"
"15458","cheMyd","89875at32523"
"15459","cheSer","89875at32523"
"15460","cuoAmb","89875at32523"
"15461","cuoMcc","89875at32523"
"15462","derMaw","89875at32523"
"15463","emySub","89875at32523"
"15464","gopAga","89875at32523"
"15465","malTer","89875at32523"
"15466","mesTub","89875at32523"
"15467","pelCas","89875at32523"
"15468","plaMeg","89875at32523"
"15469","carIns","90019at32523"
"15470","cheAbi","90019at32523"
"15471","cheMyd","90019at32523"
"15472","chrPic","90019at32523"
"15473","cuoAmb","90019at32523"
"15474","cuoMcc","90019at32523"
"15475","derCor","90019at32523"
"15476","derMaw","90019at32523"
"15477","emySub","90019at32523"
"15478","gopAga","90019at32523"
"15479","malTer","90019at32523"
"15480","mesTub","90019at32523"
"15481","pelSin","90019at32523"
"15482","plaMeg","90019at32523"
"15483","podExp","90019at32523"
"15484","cheMyd","9015at32523"
"15485","cheSer","9015at32523"
"15486","chrPic","9015at32523"
"15487","derCor","9015at32523"
"15488","derMaw","9015at32523"
"15489","emySub","9015at32523"
"15490","mesTub","9015at32523"
"15491","plaMeg","9015at32523"
"15492","terMex","9015at32523"
"15493","cheAbi","90405at32523"
"15494","cheMyd","90405at32523"
"15495","chrPic","90405at32523"
"15496","emySub","90405at32523"
"15497","mesTub","90405at32523"
"15498","pelCas","90405at32523"
"15499","pelSin","90405at32523"
"15500","podExp","90405at32523"
"15501","terMex","90405at32523"
"15502","carIns","90652at32523"
"15503","cheMyd","90652at32523"
"15504","chrPic","90652at32523"
"15505","cuoAmb","90652at32523"
"15506","cuoMcc","90652at32523"
"15507","derCor","90652at32523"
"15508","emySub","90652at32523"
"15509","mesTub","90652at32523"
"15510","pelCas","90652at32523"
"15511","plaMeg","90652at32523"
"15512","podExp","90652at32523"
"15513","terMex","90652at32523"
"15514","cheAbi","90752at32523"
"15515","cheMyd","90752at32523"
"15516","chrPic","90752at32523"
"15517","cuoMcc","90752at32523"
"15518","malTer","90752at32523"
"15519","plaMeg","90752at32523"
"15520","terMex","90752at32523"
"15521","carIns","91147at32523"
"15522","cheAbi","91147at32523"
"15523","cheMyd","91147at32523"
"15524","chrPic","91147at32523"
"15525","derCor","91147at32523"
"15526","emySub","91147at32523"
"15527","mesTub","91147at32523"
"15528","pelCas","91147at32523"
"15529","pelSin","91147at32523"
"15530","plaMeg","91147at32523"
"15531","podExp","91147at32523"
"15532","terMex","91147at32523"
"15533","chrPic","91212at32523"
"15534","terMex","91212at32523"
"15535","carIns","91609at32523"
"15536","cheAbi","91609at32523"
"15537","cheMyd","91609at32523"
"15538","cheSer","91609at32523"
"15539","chrPic","91609at32523"
"15540","cuoMcc","91609at32523"
"15541","derCor","91609at32523"
"15542","derMaw","91609at32523"
"15543","emySub","91609at32523"
"15544","gopAga","91609at32523"
"15545","malTer","91609at32523"
"15546","mesTub","91609at32523"
"15547","pelCas","91609at32523"
"15548","pelSin","91609at32523"
"15549","plaMeg","91609at32523"
"15550","podExp","91609at32523"
"15551","cheAbi","91656at32523"
"15552","chrPic","91656at32523"
"15553","emySub","91656at32523"
"15554","gopAga","91656at32523"
"15555","mesTub","91656at32523"
"15556","pelCas","91656at32523"
"15557","pelSin","91656at32523"
"15558","plaMeg","91656at32523"
"15559","podExp","91656at32523"
"15560","cheAbi","91728at32523"
"15561","cheMyd","91728at32523"
"15562","cuoMcc","91728at32523"
"15563","derCor","91728at32523"
"15564","derMaw","91728at32523"
"15565","emySub","91728at32523"
"15566","malTer","91728at32523"
"15567","mesTub","91728at32523"
"15568","pelCas","91728at32523"
"15569","pelSin","91728at32523"
"15570","plaMeg","91728at32523"
"15571","cheAbi","92495at32523"
"15572","cheSer","92495at32523"
"15573","chrPic","92495at32523"
"15574","derCor","92495at32523"
"15575","emySub","92495at32523"
"15576","gopAga","92495at32523"
"15577","pelCas","92495at32523"
"15578","plaMeg","92495at32523"
"15579","terMex","92495at32523"
"15580","cheMyd","92675at32523"
"15581","derMaw","92675at32523"
"15582","emySub","92675at32523"
"15583","terMex","92700at32523"
"15584","cheAbi","92861at32523"
"15585","cheSer","92861at32523"
"15586","cuoAmb","92861at32523"
"15587","cuoMcc","92861at32523"
"15588","derCor","92861at32523"
"15589","derMaw","92861at32523"
"15590","malTer","92861at32523"
"15591","pelCas","92861at32523"
"15592","pelSin","92861at32523"
"15593","plaMeg","92861at32523"
"15594","terMex","92861at32523"
"15595","cheAbi","92893at32523"
"15596","cheMyd","92893at32523"
"15597","cheSer","92893at32523"
"15598","chrPic","92893at32523"
"15599","cuoAmb","92893at32523"
"15600","cuoMcc","92893at32523"
"15601","derCor","92893at32523"
"15602","derMaw","92893at32523"
"15603","emySub","92893at32523"
"15604","gopAga","92893at32523"
"15605","malTer","92893at32523"
"15606","mesTub","92893at32523"
"15607","pelCas","92893at32523"
"15608","pelSin","92893at32523"
"15609","plaMeg","92893at32523"
"15610","podExp","92893at32523"
"15611","malTer","92917at32523"
"15612","chrPic","92962at32523"
"15613","cuoAmb","92962at32523"
"15614","cuoMcc","92962at32523"
"15615","terMex","92962at32523"
"15616","cheMyd","93080at32523"
"15617","emySub","93080at32523"
"15618","malTer","93080at32523"
"15619","mesTub","93080at32523"
"15620","pelCas","93080at32523"
"15621","pelSin","93080at32523"
"15622","podExp","93080at32523"
"15623","carIns","93246at32523"
"15624","cheAbi","93246at32523"
"15625","cheMyd","93246at32523"
"15626","cheSer","93246at32523"
"15627","cuoAmb","93246at32523"
"15628","cuoMcc","93246at32523"
"15629","derMaw","93246at32523"
"15630","gopAga","93246at32523"
"15631","mesTub","93246at32523"
"15632","pelSin","93246at32523"
"15633","podExp","93246at32523"
"15634","terMex","93246at32523"
"15635","cheMyd","93350at32523"
"15636","malTer","93350at32523"
"15637","plaMeg","93350at32523"
"15638","terMex","93350at32523"
"15639","carIns","93628at32523"
"15640","cheMyd","93628at32523"
"15641","chrPic","93628at32523"
"15642","cuoAmb","93628at32523"
"15643","cuoMcc","93628at32523"
"15644","derMaw","93628at32523"
"15645","emySub","93628at32523"
"15646","gopAga","93628at32523"
"15647","malTer","93628at32523"
"15648","mesTub","93628at32523"
"15649","pelCas","93628at32523"
"15650","pelSin","93628at32523"
"15651","plaMeg","93628at32523"
"15652","podExp","93628at32523"
"15653","terMex","93628at32523"
"15654","malTer","93889at32523"
"15655","carIns","93954at32523"
"15656","cheAbi","93954at32523"
"15657","cheMyd","93954at32523"
"15658","chrPic","93954at32523"
"15659","cuoAmb","93954at32523"
"15660","cuoMcc","93954at32523"
"15661","derCor","93954at32523"
"15662","derMaw","93954at32523"
"15663","emySub","93954at32523"
"15664","gopAga","93954at32523"
"15665","malTer","93954at32523"
"15666","pelCas","93954at32523"
"15667","pelSin","93954at32523"
"15668","podExp","93954at32523"
"15669","cheAbi","9406at32523"
"15670","cheMyd","9406at32523"
"15671","chrPic","9406at32523"
"15672","cuoMcc","9406at32523"
"15673","derCor","9406at32523"
"15674","derMaw","9406at32523"
"15675","emySub","9406at32523"
"15676","gopAga","9406at32523"
"15677","malTer","9406at32523"
"15678","mesTub","9406at32523"
"15679","pelCas","9406at32523"
"15680","pelSin","9406at32523"
"15681","terMex","9406at32523"
"15682","pelCas","94146at32523"
"15683","carIns","94161at32523"
"15684","cheAbi","94161at32523"
"15685","cheMyd","94161at32523"
"15686","cheSer","94161at32523"
"15687","cuoAmb","94161at32523"
"15688","derCor","94161at32523"
"15689","emySub","94161at32523"
"15690","gopAga","94161at32523"
"15691","malTer","94161at32523"
"15692","mesTub","94161at32523"
"15693","pelCas","94161at32523"
"15694","pelSin","94161at32523"
"15695","plaMeg","94161at32523"
"15696","podExp","94161at32523"
"15697","terMex","94161at32523"
"15698","carIns","94191at32523"
"15699","cheAbi","94191at32523"
"15700","cheMyd","94191at32523"
"15701","cheSer","94191at32523"
"15702","chrPic","94191at32523"
"15703","cuoAmb","94191at32523"
"15704","derCor","94191at32523"
"15705","derMaw","94191at32523"
"15706","emySub","94191at32523"
"15707","gopAga","94191at32523"
"15708","malTer","94191at32523"
"15709","mesTub","94191at32523"
"15710","pelCas","94191at32523"
"15711","pelSin","94191at32523"
"15712","plaMeg","94191at32523"
"15713","cheAbi","94528at32523"
"15714","cheMyd","94528at32523"
"15715","cheSer","94528at32523"
"15716","chrPic","94528at32523"
"15717","cuoAmb","94528at32523"
"15718","derCor","94528at32523"
"15719","derMaw","94528at32523"
"15720","emySub","94528at32523"
"15721","mesTub","94528at32523"
"15722","plaMeg","94528at32523"
"15723","terMex","94528at32523"
"15724","carIns","94620at32523"
"15725","cheAbi","94620at32523"
"15726","cheMyd","94620at32523"
"15727","cheSer","94620at32523"
"15728","chrPic","94620at32523"
"15729","cuoAmb","94620at32523"
"15730","derMaw","94620at32523"
"15731","emySub","94620at32523"
"15732","gopAga","94620at32523"
"15733","mesTub","94620at32523"
"15734","pelCas","94620at32523"
"15735","plaMeg","94620at32523"
"15736","podExp","94620at32523"
"15737","terMex","94620at32523"
"15738","carIns","94920at32523"
"15739","cheAbi","94920at32523"
"15740","cheMyd","94920at32523"
"15741","chrPic","94920at32523"
"15742","cuoAmb","94920at32523"
"15743","cuoMcc","94920at32523"
"15744","derCor","94920at32523"
"15745","gopAga","94920at32523"
"15746","malTer","94920at32523"
"15747","pelSin","94920at32523"
"15748","plaMeg","94920at32523"
"15749","terMex","94920at32523"
"15750","carIns","95186at32523"
"15751","cheAbi","95186at32523"
"15752","cheMyd","95186at32523"
"15753","cuoAmb","95186at32523"
"15754","cuoMcc","95186at32523"
"15755","derMaw","95186at32523"
"15756","emySub","95186at32523"
"15757","gopAga","95186at32523"
"15758","malTer","95186at32523"
"15759","mesTub","95186at32523"
"15760","pelCas","95186at32523"
"15761","pelSin","95186at32523"
"15762","plaMeg","95186at32523"
"15763","podExp","95186at32523"
"15764","terMex","95186at32523"
"15765","chrPic","95210at32523"
"15766","malTer","95210at32523"
"15767","cheAbi","95300at32523"
"15768","cheMyd","95300at32523"
"15769","chrPic","95300at32523"
"15770","cuoAmb","95300at32523"
"15771","cuoMcc","95300at32523"
"15772","derCor","95300at32523"
"15773","derMaw","95300at32523"
"15774","gopAga","95300at32523"
"15775","plaMeg","95300at32523"
"15776","carIns","95391at32523"
"15777","cheAbi","95391at32523"
"15778","cheMyd","95391at32523"
"15779","cheSer","95391at32523"
"15780","cuoAmb","95391at32523"
"15781","cuoMcc","95391at32523"
"15782","derCor","95391at32523"
"15783","derMaw","95391at32523"
"15784","emySub","95391at32523"
"15785","gopAga","95391at32523"
"15786","malTer","95391at32523"
"15787","pelCas","95391at32523"
"15788","pelSin","95391at32523"
"15789","plaMeg","95391at32523"
"15790","podExp","95391at32523"
"15791","terMex","95391at32523"
"15792","chrPic","96523at32523"
"15793","cuoMcc","96523at32523"
"15794","derMaw","96523at32523"
"15795","malTer","96523at32523"
"15796","pelCas","96523at32523"
"15797","plaMeg","96523at32523"
